finger_pair_code,left_finger,right_finger,timing,judgment,accuracy,trial,run
1,1,2,-0.12,-1,1,0,0
1,1,2,0.03,1,1,1,0
1,1,2,0.07,1,1,2,0
1,1,2,-0.4,-1,1,3,0
1,1,2,0.4,1,1,4,0
1,1,2,0.12,1,1,5,0
1,1,2,0.25,1,1,6,0
1,1,2,-0.18,1,0,7,0
1,1,2,-0.07,-1,1,8,0
1,1,2,-0.03,-1,1,9,0
1,1,2,-0.25,-1,1,10,0
1,1,2,0.18,1,1,11,0
1,1,2,0.03,1,1,12,0
1,1,2,0.12,1,1,13,0
1,1,2,0.07,-1,0,14,0
1,1,2,-0.18,-1,1,15,0
1,1,2,-0.25,-1,1,16,0
1,1,2,-0.4,-1,1,17,0
1,1,2,0.4,1,1,18,0
1,1,2,0.25,1,1,19,0
1,1,2,0.18,1,1,20,0
1,1,2,-0.12,-1,1,21,0
1,1,2,-0.03,1,0,22,0
1,1,2,-0.07,1,0,23,0
1,1,2,0.03,1,1,24,0
1,1,2,0.25,1,1,25,0
1,1,2,-0.4,-1,1,26,0
1,1,2,0.07,1,1,27,0
1,1,2,-0.18,-1,1,28,0
1,1,2,-0.12,-1,1,29,0
1,1,2,0.4,1,1,30,0
1,1,2,-0.25,-1,1,31,0
1,1,2,0.18,1,1,32,0
1,1,2,0.12,1,1,33,0
1,1,2,-0.03,-1,1,34,0
1,1,2,-0.07,-1,1,35,0
1,1,2,0.03,1,1,36,0
1,1,2,-0.12,1,0,37,0
1,1,2,-0.03,1,0,38,0
1,1,2,-0.4,-1,1,39,0
1,1,2,-0.07,1,0,40,0
1,1,2,-0.18,-1,1,41,0
1,1,2,0.18,1,1,42,0
1,1,2,-0.25,-1,1,43,0
1,1,2,0.25,1,1,44,0
1,1,2,0.4,1,1,45,0
1,1,2,0.12,1,1,46,0
1,1,2,0.07,1,1,47,0
1,1,2,0.07,1,1,48,0
1,1,2,-0.07,-1,1,49,0
1,1,2,0.12,1,1,50,0
1,1,2,-0.4,-1,1,51,0
1,1,2,-0.18,-1,1,52,0
1,1,2,0.03,1,1,53,0
1,1,2,-0.03,-1,1,54,0
1,1,2,-0.12,-1,1,55,0
1,1,2,0.4,1,1,56,0
1,1,2,0.25,-1,0,57,0
1,1,2,-0.25,-1,1,58,0
1,1,2,0.18,1,1,59,0
1,1,2,-0.25,-1,1,60,0
1,1,2,0.12,-1,0,61,0
1,1,2,0.18,1,1,62,0
1,1,2,-0.4,-1,1,63,0
1,1,2,-0.03,-1,1,64,0
1,1,2,0.03,1,1,65,0
1,1,2,0.25,1,1,66,0
1,1,2,0.4,1,1,67,0
1,1,2,0.07,1,1,68,0
1,1,2,-0.18,-1,1,69,0
1,1,2,-0.07,-1,1,70,0
1,1,2,-0.12,-1,1,71,0
1,1,2,0.12,1,1,72,0
1,1,2,-0.4,-1,1,73,0
1,1,2,-0.07,1,0,74,0
1,1,2,-0.03,1,0,75,0
1,1,2,-0.18,-1,1,76,0
1,1,2,-0.25,-1,1,77,0
1,1,2,0.03,1,1,78,0
1,1,2,0.4,1,1,79,0
1,1,2,0.07,1,1,80,0
1,1,2,-0.12,1,0,81,0
1,1,2,0.25,1,1,82,0
1,1,2,0.18,1,1,83,0
1,1,2,-0.25,-1,1,84,0
1,1,2,0.25,1,1,85,0
1,1,2,-0.03,1,0,86,0
1,1,2,0.07,-1,0,87,0
1,1,2,-0.07,-1,1,88,0
1,1,2,0.18,1,1,89,0
1,1,2,-0.18,1,0,90,0
1,1,2,0.4,1,1,91,0
1,1,2,-0.4,-1,1,92,0
1,1,2,-0.12,-1,1,93,0
1,1,2,0.03,1,1,94,0
1,1,2,0.12,-1,0,95,0
1,1,2,0.12,1,1,96,0
1,1,2,-0.12,-1,1,97,0
1,1,2,-0.18,-1,1,98,0
1,1,2,-0.07,-1,1,99,0
1,1,2,0.4,1,1,100,0
1,1,2,0.07,1,1,101,0
1,1,2,0.03,1,1,102,0
1,1,2,-0.25,-1,1,103,0
1,1,2,0.18,1,1,104,0
1,1,2,-0.4,-1,1,105,0
1,1,2,-0.03,1,0,106,0
1,1,2,0.25,1,1,107,0
1,1,2,0.4,1,1,108,0
1,1,2,-0.03,1,0,109,0
1,1,2,-0.25,-1,1,110,0
1,1,2,0.03,1,1,111,0
1,1,2,0.18,1,1,112,0
1,1,2,0.12,1,1,113,0
1,1,2,-0.4,-1,1,114,0
1,1,2,0.07,1,1,115,0
1,1,2,-0.18,1,0,116,0
1,1,2,-0.12,1,0,117,0
1,1,2,0.25,-1,0,118,0
1,1,2,-0.07,1,0,119,0
0,0,1,-0.18,-1,1,120,1
0,0,1,0.12,1,1,121,1
0,0,1,0.03,-1,0,122,1
0,0,1,0.25,1,1,123,1
0,0,1,0.18,1,1,124,1
0,0,1,0.07,1,1,125,1
0,0,1,-0.03,-1,1,126,1
0,0,1,-0.4,-1,1,127,1
0,0,1,-0.25,-1,1,128,1
0,0,1,-0.07,1,0,129,1
0,0,1,0.4,1,1,130,1
0,0,1,-0.12,-1,1,131,1
0,0,1,-0.12,-1,1,132,1
0,0,1,0.12,1,1,133,1
0,0,1,-0.4,-1,1,134,1
0,0,1,0.25,1,1,135,1
0,0,1,0.03,1,1,136,1
0,0,1,0.4,1,1,137,1
0,0,1,-0.03,-1,1,138,1
0,0,1,-0.25,-1,1,139,1
0,0,1,0.18,1,1,140,1
0,0,1,-0.18,-1,1,141,1
0,0,1,-0.07,-1,1,142,1
0,0,1,0.07,-1,0,143,1
0,0,1,0.18,1,1,144,1
0,0,1,0.03,1,1,145,1
0,0,1,-0.07,-1,1,146,1
0,0,1,0.12,1,1,147,1
0,0,1,0.07,1,1,148,1
0,0,1,-0.18,1,0,149,1
0,0,1,-0.25,-1,1,150,1
0,0,1,0.4,1,1,151,1
0,0,1,-0.12,1,0,152,1
0,0,1,-0.03,-1,1,153,1
0,0,1,-0.4,-1,1,154,1
0,0,1,0.25,1,1,155,1
0,0,1,0.07,1,1,156,1
0,0,1,0.12,1,1,157,1
0,0,1,-0.07,-1,1,158,1
0,0,1,-0.25,-1,1,159,1
0,0,1,0.4,1,1,160,1
0,0,1,-0.03,-1,1,161,1
0,0,1,-0.4,-1,1,162,1
0,0,1,0.18,1,1,163,1
0,0,1,-0.12,-1,1,164,1
0,0,1,0.03,-1,0,165,1
0,0,1,-0.18,-1,1,166,1
0,0,1,0.25,1,1,167,1
0,0,1,-0.07,-1,1,168,1
0,0,1,-0.25,-1,1,169,1
0,0,1,0.07,1,1,170,1
0,0,1,0.4,1,1,171,1
0,0,1,0.03,1,1,172,1
0,0,1,0.18,1,1,173,1
0,0,1,-0.4,-1,1,174,1
0,0,1,-0.18,-1,1,175,1
0,0,1,0.12,1,1,176,1
0,0,1,0.25,1,1,177,1
0,0,1,-0.03,-1,1,178,1
0,0,1,-0.12,-1,1,179,1
0,0,1,0.03,-1,0,180,1
0,0,1,0.07,1,1,181,1
0,0,1,0.18,1,1,182,1
0,0,1,0.12,1,1,183,1
0,0,1,-0.25,-1,1,184,1
0,0,1,0.4,1,1,185,1
0,0,1,-0.07,-1,1,186,1
0,0,1,-0.4,-1,1,187,1
0,0,1,-0.03,-1,1,188,1
0,0,1,0.25,1,1,189,1
0,0,1,-0.12,-1,1,190,1
0,0,1,-0.18,-1,1,191,1
0,0,1,0.03,-1,0,192,1
0,0,1,0.25,1,1,193,1
0,0,1,0.4,1,1,194,1
0,0,1,-0.18,-1,1,195,1
0,0,1,0.12,1,1,196,1
0,0,1,-0.4,-1,1,197,1
0,0,1,-0.12,-1,1,198,1
0,0,1,0.07,1,1,199,1
0,0,1,0.18,1,1,200,1
0,0,1,-0.25,1,0,201,1
0,0,1,-0.03,-1,1,202,1
0,0,1,-0.07,-1,1,203,1
0,0,1,-0.18,-1,1,204,1
0,0,1,0.25,1,1,205,1
0,0,1,-0.25,1,0,206,1
0,0,1,-0.03,-1,1,207,1
0,0,1,0.18,1,1,208,1
0,0,1,0.07,1,1,209,1
0,0,1,0.4,1,1,210,1
0,0,1,-0.12,-1,1,211,1
0,0,1,0.03,1,1,212,1
0,0,1,-0.07,1,0,213,1
0,0,1,-0.4,-1,1,214,1
0,0,1,0.12,1,1,215,1
0,0,1,-0.03,1,0,216,1
0,0,1,-0.12,1,0,217,1
0,0,1,0.25,1,1,218,1
0,0,1,0.18,1,1,219,1
0,0,1,-0.18,1,0,220,1
0,0,1,0.12,1,1,221,1
0,0,1,-0.25,-1,1,222,1
0,0,1,-0.07,-1,1,223,1
0,0,1,0.03,-1,0,224,1
0,0,1,0.07,1,1,225,1
0,0,1,-0.4,-1,1,226,1
0,0,1,0.4,1,1,227,1
0,0,1,0.03,1,1,228,1
0,0,1,0.07,-1,0,229,1
0,0,1,-0.25,1,0,230,1
0,0,1,-0.4,-1,1,231,1
0,0,1,-0.12,-1,1,232,1
0,0,1,-0.18,-1,1,233,1
0,0,1,-0.03,-1,1,234,1
0,0,1,-0.07,-1,1,235,1
0,0,1,0.12,1,1,236,1
0,0,1,0.18,1,1,237,1
0,0,1,0.25,1,1,238,1
0,0,1,0.4,-1,0,239,1
2,2,3,0.12,1,1,240,2
2,2,3,-0.07,-1,1,241,2
2,2,3,0.25,1,1,242,2
2,2,3,-0.4,-1,1,243,2
2,2,3,0.03,1,1,244,2
2,2,3,0.18,1,1,245,2
2,2,3,0.07,1,1,246,2
2,2,3,-0.25,-1,1,247,2
2,2,3,-0.03,1,0,248,2
2,2,3,0.4,1,1,249,2
2,2,3,-0.18,-1,1,250,2
2,2,3,-0.12,-1,1,251,2
2,2,3,-0.25,1,0,252,2
2,2,3,0.18,1,1,253,2
2,2,3,-0.18,-1,1,254,2
2,2,3,-0.12,-1,1,255,2
2,2,3,-0.07,-1,1,256,2
2,2,3,0.25,1,1,257,2
2,2,3,-0.4,-1,1,258,2
2,2,3,0.12,1,1,259,2
2,2,3,-0.03,-1,1,260,2
2,2,3,0.4,1,1,261,2
2,2,3,0.03,1,1,262,2
2,2,3,0.07,1,1,263,2
2,2,3,-0.03,-1,1,264,2
2,2,3,0.07,1,1,265,2
2,2,3,-0.4,-1,1,266,2
2,2,3,-0.12,-1,1,267,2
2,2,3,0.12,1,1,268,2
2,2,3,-0.18,-1,1,269,2
2,2,3,-0.07,1,0,270,2
2,2,3,-0.25,1,0,271,2
2,2,3,0.4,1,1,272,2
2,2,3,0.25,1,1,273,2
2,2,3,0.03,1,1,274,2
2,2,3,0.18,1,1,275,2
2,2,3,0.18,1,1,276,2
2,2,3,0.4,1,1,277,2
2,2,3,0.25,1,1,278,2
2,2,3,-0.07,-1,1,279,2
2,2,3,-0.03,1,0,280,2
2,2,3,-0.25,-1,1,281,2
2,2,3,0.03,1,1,282,2
2,2,3,0.12,1,1,283,2
2,2,3,-0.12,-1,1,284,2
2,2,3,-0.4,-1,1,285,2
2,2,3,-0.18,-1,1,286,2
2,2,3,0.07,1,1,287,2
2,2,3,0.25,1,1,288,2
2,2,3,0.07,1,1,289,2
2,2,3,0.12,1,1,290,2
2,2,3,-0.12,-1,1,291,2
2,2,3,-0.18,-1,1,292,2
2,2,3,0.18,1,1,293,2
2,2,3,-0.4,-1,1,294,2
2,2,3,0.4,1,1,295,2
2,2,3,-0.25,-1,1,296,2
2,2,3,-0.07,-1,1,297,2
2,2,3,0.03,1,1,298,2
2,2,3,-0.03,-1,1,299,2
2,2,3,-0.25,-1,1,300,2
2,2,3,0.4,1,1,301,2
2,2,3,-0.4,-1,1,302,2
2,2,3,0.03,1,1,303,2
2,2,3,0.25,1,1,304,2
2,2,3,-0.18,-1,1,305,2
2,2,3,-0.03,1,0,306,2
2,2,3,0.18,1,1,307,2
2,2,3,0.07,1,1,308,2
2,2,3,-0.07,-1,1,309,2
2,2,3,-0.12,-1,1,310,2
2,2,3,0.12,1,1,311,2
2,2,3,-0.07,1,0,312,2
2,2,3,-0.4,-1,1,313,2
2,2,3,-0.12,-1,1,314,2
2,2,3,-0.03,-1,1,315,2
2,2,3,0.18,1,1,316,2
2,2,3,0.03,1,1,317,2
2,2,3,0.12,1,1,318,2
2,2,3,0.25,1,1,319,2
2,2,3,0.4,1,1,320,2
2,2,3,0.07,1,1,321,2
2,2,3,-0.25,-1,1,322,2
2,2,3,-0.18,-1,1,323,2
2,2,3,-0.03,-1,1,324,2
2,2,3,-0.12,-1,1,325,2
2,2,3,-0.18,-1,1,326,2
2,2,3,-0.25,-1,1,327,2
2,2,3,-0.07,-1,1,328,2
2,2,3,0.4,1,1,329,2
2,2,3,-0.4,-1,1,330,2
2,2,3,0.07,-1,0,331,2
2,2,3,0.18,1,1,332,2
2,2,3,0.25,1,1,333,2
2,2,3,0.03,1,1,334,2
2,2,3,0.12,1,1,335,2
2,2,3,-0.07,-1,1,336,2
2,2,3,0.25,1,1,337,2
2,2,3,-0.03,1,0,338,2
2,2,3,-0.25,-1,1,339,2
2,2,3,0.03,1,1,340,2
2,2,3,0.4,1,1,341,2
2,2,3,0.18,1,1,342,2
2,2,3,0.07,1,1,343,2
2,2,3,-0.4,-1,1,344,2
2,2,3,-0.12,-1,1,345,2
2,2,3,0.12,-1,0,346,2
2,2,3,-0.18,-1,1,347,2
2,2,3,-0.4,-1,1,348,2
2,2,3,0.4,1,1,349,2
2,2,3,-0.25,-1,1,350,2
2,2,3,0.03,1,1,351,2
2,2,3,0.18,-1,0,352,2
2,2,3,0.12,1,1,353,2
2,2,3,-0.03,-1,1,354,2
2,2,3,0.25,1,1,355,2
2,2,3,-0.18,-1,1,356,2
2,2,3,0.07,1,1,357,2
2,2,3,-0.07,1,0,358,2
2,2,3,-0.12,-1,1,359,2
0,0,1,-0.03,-1,1,360,3
0,0,1,0.18,1,1,361,3
0,0,1,-0.25,-1,1,362,3
0,0,1,0.25,1,1,363,3
0,0,1,0.4,1,1,364,3
0,0,1,0.07,1,1,365,3
0,0,1,-0.12,-1,1,366,3
0,0,1,0.03,1,1,367,3
0,0,1,-0.18,-1,1,368,3
0,0,1,0.12,1,1,369,3
0,0,1,-0.4,-1,1,370,3
0,0,1,-0.07,-1,1,371,3
0,0,1,-0.25,-1,1,372,3
0,0,1,0.07,1,1,373,3
0,0,1,0.4,1,1,374,3
0,0,1,0.25,1,1,375,3
0,0,1,-0.07,-1,1,376,3
0,0,1,-0.4,-1,1,377,3
0,0,1,0.18,1,1,378,3
0,0,1,-0.03,-1,1,379,3
0,0,1,-0.18,-1,1,380,3
0,0,1,0.03,1,1,381,3
0,0,1,0.12,1,1,382,3
0,0,1,-0.12,-1,1,383,3
0,0,1,-0.4,-1,1,384,3
0,0,1,0.25,1,1,385,3
0,0,1,-0.18,-1,1,386,3
0,0,1,-0.03,1,0,387,3
0,0,1,0.18,1,1,388,3
0,0,1,-0.25,1,0,389,3
0,0,1,-0.12,-1,1,390,3
0,0,1,0.4,1,1,391,3
0,0,1,-0.07,-1,1,392,3
0,0,1,0.03,1,1,393,3
0,0,1,0.12,-1,0,394,3
0,0,1,0.07,1,1,395,3
0,0,1,0.03,-1,0,396,3
0,0,1,0.07,1,1,397,3
0,0,1,-0.18,-1,1,398,3
0,0,1,-0.03,1,0,399,3
0,0,1,-0.12,-1,1,400,3
0,0,1,0.12,1,1,401,3
0,0,1,0.18,-1,0,402,3
0,0,1,0.4,1,1,403,3
0,0,1,-0.25,-1,1,404,3
0,0,1,0.25,1,1,405,3
0,0,1,-0.07,-1,1,406,3
0,0,1,-0.4,-1,1,407,3
0,0,1,0.12,1,1,408,3
0,0,1,-0.07,-1,1,409,3
0,0,1,-0.03,1,0,410,3
0,0,1,0.03,1,1,411,3
0,0,1,0.4,1,1,412,3
0,0,1,0.18,1,1,413,3
0,0,1,-0.25,-1,1,414,3
0,0,1,-0.18,-1,1,415,3
0,0,1,0.25,1,1,416,3
0,0,1,0.07,-1,0,417,3
0,0,1,-0.4,-1,1,418,3
0,0,1,-0.12,-1,1,419,3
0,0,1,-0.4,-1,1,420,3
0,0,1,0.4,1,1,421,3
0,0,1,0.03,-1,0,422,3
0,0,1,0.12,1,1,423,3
0,0,1,-0.12,1,0,424,3
0,0,1,-0.25,-1,1,425,3
0,0,1,0.07,1,1,426,3
0,0,1,-0.18,-1,1,427,3
0,0,1,-0.07,1,0,428,3
0,0,1,0.25,1,1,429,3
0,0,1,0.18,1,1,430,3
0,0,1,-0.03,1,0,431,3
0,0,1,-0.07,-1,1,432,3
0,0,1,0.12,1,1,433,3
0,0,1,-0.12,-1,1,434,3
0,0,1,-0.03,1,0,435,3
0,0,1,-0.4,-1,1,436,3
0,0,1,0.18,1,1,437,3
0,0,1,0.25,1,1,438,3
0,0,1,0.07,1,1,439,3
0,0,1,0.03,1,1,440,3
0,0,1,0.4,1,1,441,3
0,0,1,-0.25,-1,1,442,3
0,0,1,-0.18,-1,1,443,3
0,0,1,0.18,1,1,444,3
0,0,1,-0.25,-1,1,445,3
0,0,1,-0.18,1,0,446,3
0,0,1,-0.4,-1,1,447,3
0,0,1,0.07,1,1,448,3
0,0,1,0.12,-1,0,449,3
0,0,1,0.03,-1,0,450,3
0,0,1,-0.12,-1,1,451,3
0,0,1,-0.07,-1,1,452,3
0,0,1,-0.03,-1,1,453,3
0,0,1,0.25,1,1,454,3
0,0,1,0.4,1,1,455,3
0,0,1,0.4,1,1,456,3
0,0,1,-0.18,-1,1,457,3
0,0,1,-0.25,-1,1,458,3
0,0,1,0.12,1,1,459,3
0,0,1,-0.07,-1,1,460,3
0,0,1,-0.4,-1,1,461,3
0,0,1,-0.03,1,0,462,3
0,0,1,0.03,1,1,463,3
0,0,1,0.07,1,1,464,3
0,0,1,0.25,1,1,465,3
0,0,1,-0.12,-1,1,466,3
0,0,1,0.18,1,1,467,3
0,0,1,0.03,-1,0,468,3
0,0,1,-0.18,1,0,469,3
0,0,1,-0.12,-1,1,470,3
0,0,1,-0.07,-1,1,471,3
0,0,1,0.4,1,1,472,3
0,0,1,-0.03,-1,1,473,3
0,0,1,0.07,1,1,474,3
0,0,1,0.18,1,1,475,3
0,0,1,-0.25,-1,1,476,3
0,0,1,0.25,-1,0,477,3
0,0,1,-0.4,-1,1,478,3
0,0,1,0.12,1,1,479,3
1,1,2,-0.03,-1,1,480,4
1,1,2,0.03,-1,0,481,4
1,1,2,0.25,1,1,482,4
1,1,2,-0.25,-1,1,483,4
1,1,2,-0.07,-1,1,484,4
1,1,2,0.12,1,1,485,4
1,1,2,-0.12,1,0,486,4
1,1,2,0.4,1,1,487,4
1,1,2,-0.18,-1,1,488,4
1,1,2,0.18,1,1,489,4
1,1,2,-0.4,-1,1,490,4
1,1,2,0.07,1,1,491,4
1,1,2,0.07,1,1,492,4
1,1,2,-0.03,-1,1,493,4
1,1,2,0.03,-1,0,494,4
1,1,2,0.12,1,1,495,4
1,1,2,-0.4,-1,1,496,4
1,1,2,-0.25,-1,1,497,4
1,1,2,-0.18,-1,1,498,4
1,1,2,-0.12,-1,1,499,4
1,1,2,-0.07,-1,1,500,4
1,1,2,0.4,1,1,501,4
1,1,2,0.25,-1,0,502,4
1,1,2,0.18,-1,0,503,4
1,1,2,0.25,1,1,504,4
1,1,2,0.12,1,1,505,4
1,1,2,0.4,1,1,506,4
1,1,2,-0.03,-1,1,507,4
1,1,2,-0.4,-1,1,508,4
1,1,2,-0.07,1,0,509,4
1,1,2,-0.18,-1,1,510,4
1,1,2,0.18,1,1,511,4
1,1,2,0.03,1,1,512,4
1,1,2,-0.12,-1,1,513,4
1,1,2,0.07,1,1,514,4
1,1,2,-0.25,-1,1,515,4
1,1,2,-0.07,-1,1,516,4
1,1,2,-0.4,-1,1,517,4
1,1,2,0.07,1,1,518,4
1,1,2,0.12,1,1,519,4
1,1,2,0.4,1,1,520,4
1,1,2,-0.12,1,0,521,4
1,1,2,0.03,1,1,522,4
1,1,2,-0.18,1,0,523,4
1,1,2,-0.25,-1,1,524,4
1,1,2,0.25,1,1,525,4
1,1,2,0.18,1,1,526,4
1,1,2,-0.03,-1,1,527,4
1,1,2,-0.25,1,0,528,4
1,1,2,-0.18,1,0,529,4
1,1,2,0.25,-1,0,530,4
1,1,2,-0.12,1,0,531,4
1,1,2,0.03,1,1,532,4
1,1,2,-0.03,1,0,533,4
1,1,2,0.18,1,1,534,4
1,1,2,0.4,1,1,535,4
1,1,2,-0.4,1,0,536,4
1,1,2,0.12,-1,0,537,4
1,1,2,0.07,1,1,538,4
1,1,2,-0.07,-1,1,539,4
1,1,2,0.07,-1,0,540,4
1,1,2,-0.18,-1,1,541,4
